user_id,lon,lat,arrival_time,departure_time
1541.0,139.61954618307703,35.705087635283775,2012-04-04 03:17:18+00:00,2012-04-04 04:20:09+00:00
1541.0,139.6131489293647,35.709259347402266,2012-04-04 08:50:11+00:00,2012-04-04 09:02:58+00:00
1541.0,139.61916625499725,35.705032480253074,2012-04-04 12:11:41+00:00,2012-04-04 12:26:03+00:00
1541.0,139.62079635578104,35.70474212880387,2012-04-04 22:08:03+00:00,2012-04-04 22:20:52+00:00
1541.0,139.61856007575784,35.705873010590125,2012-04-04 23:21:15+00:00,2012-04-05 00:39:25+00:00
1541.0,139.6200444321852,35.704916736156704,2012-04-05 00:40:02+00:00,2012-04-05 08:26:33+00:00
1541.0,139.61941093289033,35.70543584453765,2012-04-05 20:56:02+00:00,2012-04-06 23:24:11+00:00
1541.0,139.63487492348202,35.71399954760099,2012-04-08 11:01:20+00:00,2012-04-08 11:11:47+00:00
1541.0,139.61856952222,35.705885668690506,2012-04-09 08:11:09+00:00,2012-04-09 23:03:52+00:00
1541.0,139.6131489293647,35.709259347402266,2012-04-11 09:03:21+00:00,2012-04-11 09:35:36+00:00
1541.0,139.6209488632079,35.704806078775704,2012-04-11 19:56:11+00:00,2012-04-12 02:48:23+00:00
1541.0,139.6184921026916,35.70607673834103,2012-04-12 03:44:56+00:00,2012-04-12 08:38:55+00:00
1541.0,139.61319622822612,35.70914226948579,2012-04-13 19:28:47+00:00,2012-04-13 20:21:37+00:00
1541.0,139.61887954811007,35.70577424287737,2012-04-13 20:35:35+00:00,2012-04-13 23:22:43+00:00
1541.0,139.61898151785135,35.70611795302824,2012-04-14 07:16:43+00:00,2012-04-14 08:17:30+00:00
1541.0,139.61249918467905,35.70959475727261,2012-04-14 09:01:35+00:00,2012-04-14 10:35:13+00:00
1541.0,139.79711901342012,35.72485108930028,2012-04-14 15:11:54+00:00,2012-04-14 15:26:10+00:00
1541.0,139.6145150070501,35.70839563895807,2012-04-15 19:12:52+00:00,2012-04-15 20:27:46+00:00
1541.0,139.6182607441862,35.705895686962904,2012-04-15 20:42:48+00:00,2012-04-16 00:28:41+00:00
1541.0,139.6188470930008,35.70588057049006,2012-04-16 01:04:12+00:00,2012-04-16 20:45:04+00:00
1541.0,139.6145150070501,35.70839563895807,2012-04-19 09:17:54+00:00,2012-04-19 10:01:44+00:00
1541.0,139.61919330270067,35.705427824483316,2012-04-19 21:09:09+00:00,2012-04-19 22:48:54+00:00
1541.0,139.617949873209,35.70645581598546,2012-04-20 08:10:36+00:00,2012-04-20 08:38:00+00:00
1541.0,139.6129970720425,35.70942342121728,2012-04-20 09:05:59+00:00,2012-04-20 10:05:40+00:00
1541.0,139.72533827770235,35.616320005571254,2012-04-20 16:16:23+00:00,2012-04-20 16:32:07+00:00
1541.0,139.6182346343994,35.70619663430535,2012-04-20 21:29:07+00:00,2012-04-21 02:21:23+00:00
1541.0,139.618682719038,35.705780591590226,2012-04-21 15:43:58+00:00,2012-04-21 17:45:22+00:00
1541.0,139.61967497066993,35.705108062350114,2012-04-21 20:50:53+00:00,2012-04-21 23:00:46+00:00
1541.0,139.61614608764648,35.707592725576234,2012-04-22 00:08:43+00:00,2012-04-22 03:41:53+00:00
1541.0,139.6185937528185,35.70572323916258,2012-04-22 21:18:41+00:00,2012-04-23 08:38:38+00:00
1541.0,139.61618229746819,35.670407036458826,2012-04-23 13:27:29+00:00,2012-04-23 13:52:28+00:00
1541.0,139.78507947097825,35.69728428560813,2012-04-23 17:10:49+00:00,2012-04-23 17:32:47+00:00
1541.0,139.61966514587402,35.704974762248014,2012-04-24 00:56:59+00:00,2012-04-24 01:22:13+00:00
1541.0,139.6138403562331,35.708783667979745,2012-04-24 09:47:32+00:00,2012-04-24 10:01:34+00:00
1541.0,139.61903082665367,35.70584611151806,2012-04-24 17:36:41+00:00,2012-04-25 00:41:28+00:00
1541.0,139.61884477531433,35.7052759685031,2012-04-25 02:33:01+00:00,2012-04-25 08:24:11+00:00
1541.0,139.61935921225864,35.705801793588705,2012-04-26 20:08:20+00:00,2012-04-27 18:52:45+00:00
1541.0,139.61846619844437,35.705608568631575,2012-04-28 00:09:02+00:00,2012-04-28 00:31:08+00:00
1541.0,139.61714656531905,35.706335112485775,2012-04-28 02:17:40+00:00,2012-04-28 08:34:08+00:00
1541.0,139.52486380934715,35.702289191134376,2012-04-28 10:58:54+00:00,2012-04-28 11:35:57+00:00
1541.0,139.617807,35.705961333333335,2012-04-28 20:30:23+00:00,2012-04-28 21:40:42+00:00
1541.0,139.6188287702317,35.705563371379654,2012-04-28 21:41:20+00:00,2012-04-28 22:26:38+00:00
1541.0,139.61915714943706,35.70572727792359,2012-04-29 01:39:56+00:00,2012-04-29 03:08:16+00:00
1541.0,139.61790438498343,35.705719911470155,2012-04-29 03:56:57+00:00,2012-04-29 04:29:47+00:00
1541.0,139.62012899408393,35.70464928517059,2012-04-29 08:32:01+00:00,2012-04-29 11:48:45+00:00
1541.0,139.61830227531433,35.7059299685031,2012-04-29 22:07:50+00:00,2012-04-29 22:24:38+00:00
1541.0,139.6196131249696,35.70539077362497,2012-05-04 21:02:07+00:00,2012-05-05 08:43:23+00:00
1541.0,139.8814058303833,35.631863617508614,2012-05-07 20:21:11+00:00,2012-05-07 21:44:39+00:00
1541.0,139.61907781195913,35.7056531520731,2012-05-08 00:18:10+00:00,2012-05-08 06:58:19+00:00
