uid,vid,vcid,vname,lat,lon,offset,utctime
886,4b5a91e5f964a520cbcb28e3,4d954b0ea243a5684a65b473,Convenience Store,35.61388936803698,139.72480237483978,540,Tue Apr 03 20:19:58 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Wed Apr 04 00:14:04 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Wed Apr 04 00:25:28 +0000 2012
886,4e002264b61ce2a89dfccd90,4d954b0ea243a5684a65b473,Convenience Store,35.6397113675435,139.75546002388,540,Wed Apr 04 03:03:24 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Wed Apr 04 09:16:52 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Wed Apr 04 09:25:57 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Thu Apr 05 00:12:49 +0000 2012
886,4eec7d7529c28028dda1efe6,4bf58dd8d48988d1f0941735,Internet Cafe,35.643120538754175,139.74916756153107,540,Thu Apr 05 09:16:55 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Thu Apr 05 09:53:36 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Thu Apr 05 10:05:09 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Sat Apr 07 00:13:17 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Sun Apr 08 01:36:06 +0000 2012
886,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Sun Apr 08 01:53:15 +0000 2012
886,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Train Station,35.70582855009322,139.66579914093018,540,Sun Apr 08 08:49:36 +0000 2012
886,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Sun Apr 08 09:01:36 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Sun Apr 08 09:16:04 +0000 2012
886,4dd64470d4c05d5096cb93d5,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.620317305175675,139.72895979881287,540,Sun Apr 08 09:35:00 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Tue Apr 10 00:12:15 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Tue Apr 10 00:19:33 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Tue Apr 10 11:19:27 +0000 2012
886,4cc3dc6482388cfa284e6b35,4bf58dd8d48988d118951735,Food & Drink Shop,35.62025625528561,139.72715735435486,540,Tue Apr 10 11:28:02 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Wed Apr 11 00:12:38 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Wed Apr 11 00:23:26 +0000 2012
886,4bbe9a2782a2ef3b0bb62bd2,4bf58dd8d48988d111941735,Japanese Restaurant,35.640464,139.75691322,540,Wed Apr 11 03:10:08 +0000 2012
886,4b612efaf964a520440c2ae3,4d954b0ea243a5684a65b473,Convenience Store,35.6405090807297,139.75485359114447,540,Wed Apr 11 03:21:36 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Wed Apr 11 11:14:34 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Wed Apr 11 11:22:22 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Thu Apr 12 00:13:48 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Thu Apr 12 00:23:14 +0000 2012
886,4bbe9a2782a2ef3b0bb62bd2,4bf58dd8d48988d111941735,Japanese Restaurant,35.640464,139.75691322,540,Thu Apr 12 03:15:30 +0000 2012
886,4b612efaf964a520440c2ae3,4d954b0ea243a5684a65b473,Convenience Store,35.6405090807297,139.75485359114447,540,Thu Apr 12 03:26:04 +0000 2012
886,4eec7d7529c28028dda1efe6,4bf58dd8d48988d1f0941735,Internet Cafe,35.643120538754175,139.74916756153107,540,Thu Apr 12 11:11:09 +0000 2012
886,4b633e94f964a5202c6d2ae3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.645051756629016,139.74830389022827,540,Thu Apr 12 11:58:45 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Thu Apr 12 11:59:38 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Thu Apr 12 12:10:34 +0000 2012
886,4ec8a1ce49010f98cdf3de10,4d954b0ea243a5684a65b473,Convenience Store,35.613842880745885,139.72463679808786,540,Thu Apr 12 22:28:50 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Fri Apr 13 00:13:33 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Fri Apr 13 00:24:10 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Fri Apr 13 09:20:51 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.619699172885795,139.72855277359486,540,Fri Apr 13 09:30:56 +0000 2012
886,4cea4480e1eeb60ca641adae,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,35.61823722194956,139.7279191017151,540,Fri Apr 13 09:40:24 +0000 2012
