uid,vid,vcid,vname,lat,lon,offset,utctime
471,4ba88a28f964a52028df39e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70918971043617,139.77382179017627,540,Tue Apr 03 20:09:35 +0000 2012
471,4b63f798f964a52028992ae3,4bf58dd8d48988d1f6941735,Department Store,35.7113579,139.775757,540,Thu Apr 05 09:42:20 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Sun Apr 08 21:50:12 +0000 2012
471,4f7fe24de4b0c7b85490fbbc,4bf58dd8d48988d1f1931735,General Entertainment,35.63111207710669,139.79371495371922,540,Wed Apr 11 14:01:45 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Thu Apr 12 02:23:32 +0000 2012
471,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.729864636451765,139.7109555727517,540,Thu Apr 12 02:30:24 +0000 2012
471,4b7bc160f964a520ee6c2fe3,4bf58dd8d48988d16d941735,Café,35.72931524448575,139.71475082941535,540,Thu Apr 12 02:41:31 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.713469225170634,139.77625315258464,540,Thu Apr 12 04:08:20 +0000 2012
471,4e972dc7e5e8c81815bc525e,4bf58dd8d48988d1f1931735,General Entertainment,35.699518580728515,139.77044820785522,540,Thu Apr 12 04:29:43 +0000 2012
471,4e23c85818a88345f0648550,4bf58dd8d48988d1fb941735,Hobby Shop,35.700378961495176,139.7711616754532,540,Thu Apr 12 06:02:43 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Thu Apr 12 08:10:20 +0000 2012
471,4b502923f964a520b71d27e3,4bf58dd8d48988d129951735,Train Station,35.65060102359122,139.6843063831329,540,Thu Apr 12 10:33:49 +0000 2012
471,4eb60fd7e30006eb126bf6fa,4bf58dd8d48988d1f1931735,General Entertainment,35.650325,139.683697,540,Thu Apr 12 10:37:17 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Fri Apr 13 09:10:51 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Fri Apr 13 09:33:11 +0000 2012
471,4b4327e6f964a5209fdc25e3,4bf58dd8d48988d129951735,Train Station,35.65561813580688,139.75674211978912,540,Fri Apr 13 15:38:06 +0000 2012
471,4b56a5e8f964a5208e1728e3,4bf58dd8d48988d12d941735,Government Building,35.65856461606471,139.74547684192655,540,Fri Apr 13 16:13:18 +0000 2012
471,4b73a6f7f964a5204cb72de3,4bf58dd8d48988d12c951735,Embassy / Consulate,35.659423259233705,139.7412872314453,540,Fri Apr 13 16:19:44 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Fri Apr 13 16:45:09 +0000 2012
471,4ba72bcaf964a5202d8439e3,4bf58dd8d48988d1e5931735,Music Venue,35.65959760189675,139.69841480255127,540,Sat Apr 14 03:45:28 +0000 2012
471,4d81f2c86282721e553ce84d,4bf58dd8d48988d108941735,Dumpling Restaurant,35.65794152,139.696585,540,Sat Apr 14 06:13:07 +0000 2012
471,4cda8cb15aeda1cd7f6eb711,4bf58dd8d48988d11c941735,Bar,35.65895338761525,139.6981598789839,540,Sat Apr 14 13:37:11 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sat Apr 14 16:16:20 +0000 2012
471,4f7fe24de4b0c7b85490fbbc,4bf58dd8d48988d1f1931735,General Entertainment,35.63111207710669,139.79371495371922,540,Sat Apr 14 20:52:16 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Apr 15 16:10:59 +0000 2012
471,4badd434f964a520ed6b3be3,4bf58dd8d48988d10d951735,Record Shop,35.713225,139.704871,540,Mon Apr 16 10:34:36 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Mon Apr 16 11:28:07 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Mon Apr 16 11:51:51 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Tue Apr 17 11:18:32 +0000 2012
471,4b0df959f964a520635323e3,4bf58dd8d48988d1fd931735,Subway,35.66318884920453,139.73212469669195,540,Wed Apr 18 13:05:16 +0000 2012
471,4b663f1bf964a520891a2be3,4bf58dd8d48988d1fd931735,Subway,35.711412793983136,139.7771805524826,540,Wed Apr 18 13:44:13 +0000 2012
471,4b0df959f964a520635323e3,4bf58dd8d48988d1fd931735,Subway,35.66318884920453,139.73212469669195,540,Thu Apr 19 09:23:18 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71336965008891,139.77634302004216,540,Fri Apr 20 10:32:24 +0000 2012
471,4b5baaa4f964a520bc0e29e3,4bf58dd8d48988d181941735,Museum,35.62608194908785,139.78115558624268,540,Sat Apr 21 08:07:19 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71336965008891,139.77634302004216,540,Sat Apr 21 10:32:53 +0000 2012
471,4b78c162f964a520f6e02ee3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70185138906477,139.77138563990593,540,Sat Apr 21 12:13:42 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Sat Apr 21 13:15:56 +0000 2012
471,4b600990f964a520e3d329e3,4bf58dd8d48988d129951735,Train Station,35.666692051408944,139.7581327376774,540,Sun Apr 22 06:25:57 +0000 2012
471,4c6a45212c29d13a06660d41,4bf58dd8d48988d1f1931735,General Entertainment,35.66403044877391,139.76008920696393,540,Sun Apr 22 06:34:23 +0000 2012
471,4b72b420f964a52085842de3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.6630821960374,139.73140865564346,540,Sun Apr 22 12:38:21 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71344729233275,139.77627811575366,540,Sun Apr 22 14:12:18 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Mon Apr 23 09:55:46 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71344729233275,139.77627811575366,540,Mon Apr 23 10:15:52 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Wed Apr 25 13:10:18 +0000 2012
471,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Wed Apr 25 14:49:58 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Apr 25 17:57:06 +0000 2012
471,4b70b6cff964a520262b2de3,4bf58dd8d48988d18e941735,Comedy Club,35.6896224454307,139.7002387046814,540,Sat Apr 28 12:43:28 +0000 2012
471,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Apr 29 01:50:41 +0000 2012
471,4f8f79fbe4b01d8f6d548774,4bf58dd8d48988d171941735,Event Space,35.624348273198216,139.7756640248401,540,Sun Apr 29 04:00:54 +0000 2012
471,4edd7cb493ad464d2c35afa3,4bf58dd8d48988d12d941735,Government Building,35.62475637941646,139.7758448123932,540,Sun Apr 29 07:50:34 +0000 2012
471,4ef6ee48d3e354f0bcc7e1b2,4bf58dd8d48988d1df941735,Bridge,35.624512723780605,139.77676739598317,540,Sun Apr 29 09:54:23 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Apr 29 11:41:16 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Sun Apr 29 13:24:55 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Wed May 02 08:53:21 +0000 2012
471,4b0df959f964a520635323e3,4bf58dd8d48988d1fd931735,Subway,35.66318884920453,139.73212469669195,540,Wed May 02 09:21:55 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Wed May 02 09:44:33 +0000 2012
471,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Fri May 04 02:11:16 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Fri May 04 14:58:32 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71351461244668,139.77612334427485,540,Fri May 04 15:11:23 +0000 2012
471,4b4327e6f964a5209fdc25e3,4bf58dd8d48988d129951735,Train Station,35.65561813580688,139.75674211978912,540,Fri May 04 15:26:06 +0000 2012
471,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Train Station,35.70582855009322,139.66579914093018,540,Fri May 04 22:26:20 +0000 2012
471,4b693cebf964a520929c2be3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.695093,139.79762804,540,Sat May 05 03:37:11 +0000 2012
471,4b63adf6f964a520a18b2ae3,4bf58dd8d48988d122951735,Electronics Store,35.70033975447226,139.77115899324417,540,Sat May 05 08:55:20 +0000 2012
471,4e210e94b0fbdf9ba7a688f3,4bf58dd8d48988d1e9931735,Music Venue,35.70010336926983,139.7718098755672,540,Sat May 05 09:28:39 +0000 2012
471,4eef2d41775b3c580f659e71,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70786436995933,139.77550426239063,540,Sun May 06 20:26:02 +0000 2012
471,4b1a3b8cf964a52048e823e3,4bf58dd8d48988d129951735,Train Station,35.6961052825236,139.79252815246582,540,Mon May 07 09:26:36 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71334605735175,139.77621820416564,540,Mon May 07 09:42:11 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Mon May 07 10:00:15 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Mon May 07 14:52:51 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed May 09 09:01:55 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed May 09 13:41:26 +0000 2012
471,4b78c162f964a520f6e02ee3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70185138906477,139.77138563990593,540,Wed May 09 16:52:43 +0000 2012
471,4b5db202f964a5203e6729e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.70385959703307,139.77214604616165,540,Wed May 09 17:20:09 +0000 2012
471,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Wed May 09 22:55:23 +0000 2012
471,4cde1c4d78ddf04d27cb9898,4bf58dd8d48988d1df941735,Bridge,35.691681957746106,139.62544306966703,540,Wed May 09 23:56:27 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71334605735175,139.77621820416564,540,Fri May 11 08:18:39 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Fri May 11 08:25:24 +0000 2012
471,4b64fbc9f964a520b0dd2ae3,4bf58dd8d48988d1fd931735,Subway,35.65873460199356,139.70162272453308,540,Fri May 11 12:07:57 +0000 2012
471,4b78815ef964a520c9d22ee3,4bf58dd8d48988d1fd931735,Subway,35.69055482137934,139.70592498779297,540,Fri May 11 12:16:02 +0000 2012
471,4f9ffb5ae4b0c070a3771211,4bf58dd8d48988d11c941735,Bar,35.70813165029347,139.77468049407815,540,Sat May 12 20:22:35 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Sun May 13 06:28:44 +0000 2012
471,4bd6b0f06798ef3b9d75658d,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.659750151414684,139.700887799263,540,Sun May 13 06:50:52 +0000 2012
471,4facff666d866e7143cac536,4bf58dd8d48988d1f1931735,General Entertainment,35.66725086965674,139.69667673110962,540,Sun May 13 06:54:41 +0000 2012
471,4facff666d866e7143cac536,4bf58dd8d48988d1f1931735,General Entertainment,35.66725086965674,139.69667673110962,540,Sun May 13 10:36:09 +0000 2012
471,4b72931cf964a520fe7e2de3,4bf58dd8d48988d111941735,Japanese Restaurant,35.657389,139.698436,540,Sun May 13 11:41:08 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed May 16 16:37:17 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed May 16 19:58:36 +0000 2012
471,4b0dfb40f964a5207c5323e3,4bf58dd8d48988d1fd931735,Subway,35.673892404894445,139.75096464157104,540,Wed May 16 20:32:15 +0000 2012
471,4d395b5cfa736ea8b5960b8a,4bf58dd8d48988d1f9941735,Food & Drink Shop,35.67386625820144,139.75355297327042,540,Wed May 16 20:32:59 +0000 2012
471,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Train Station,35.70582855009322,139.66579914093018,540,Sat May 19 09:47:25 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71332822078902,139.77622319679568,540,Sat May 19 10:22:14 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sat May 19 10:55:55 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71332822078902,139.77622319679568,540,Sat May 19 14:26:43 +0000 2012
471,4b274cf5f964a520bf8524e3,4bf58dd8d48988d129951735,Train Station,35.53132692901326,139.69690203666687,540,Tue May 22 09:16:52 +0000 2012
471,4bc15d444cdfc9b64aaa9421,4bf58dd8d48988d1f2931735,Performing Arts Venue,35.53228734472428,139.69589352607727,540,Tue May 22 09:35:34 +0000 2012
471,4b4d45eff964a520d7cf26e3,4bf58dd8d48988d129951735,Train Station,35.56068371332292,139.72373016178608,540,Tue May 22 11:11:16 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Tue May 22 14:01:03 +0000 2012
471,4b19f962f964a520afe623e3,4bf58dd8d48988d129951735,Train Station,35.691670172683054,139.7708773612976,540,Tue May 22 15:39:06 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Thu May 24 07:13:19 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71332822078902,139.77622319679568,540,Thu May 24 07:34:42 +0000 2012
471,4b63f798f964a52028992ae3,4bf58dd8d48988d1f6941735,Department Store,35.7113579,139.775757,540,Thu May 24 07:38:34 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Thu May 24 08:06:07 +0000 2012
471,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852172695124,139.7013260344949,540,Fri May 25 09:02:50 +0000 2012
471,4b5aa9d9f964a520edcf28e3,4bf58dd8d48988d10d951735,Record Shop,35.66188145562874,139.70105677843094,540,Fri May 25 09:08:52 +0000 2012
471,4b5521e7f964a5204cdc27e3,4bf58dd8d48988d1f9931735,Road,35.659728358644244,139.7234344482422,540,Fri May 25 11:10:30 +0000 2012
471,4c629091de1b2d7f1378e270,4bf58dd8d48988d116941735,Bar,35.663512810346745,139.7329279185504,540,Fri May 25 11:26:35 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Fri May 25 20:07:37 +0000 2012
471,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852172695124,139.7013260344949,540,Sat May 26 07:33:06 +0000 2012
471,4b1cd6a5f964a520120a24e3,4bf58dd8d48988d129951735,Train Station,35.77806243973507,139.72083806991577,540,Sun May 27 03:09:05 +0000 2012
471,4d58f624fe7c224bde7172b5,4bf58dd8d48988d1e9931735,Music Venue,35.69574150824157,139.7013893723488,540,Sun May 27 03:35:41 +0000 2012
471,4ba6e28af964a520717539e3,4bf58dd8d48988d16d941735,Café,35.696059584323535,139.7001593232071,540,Sun May 27 07:48:39 +0000 2012
471,4ed05c25722e01c58255a59f,4bf58dd8d48988d145941735,Chinese Restaurant,35.694941,139.701404,540,Sun May 27 12:50:44 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Sun May 27 13:47:06 +0000 2012
471,4fb744e4e4b07c52a6634430,4bf58dd8d48988d1e7941735,Playground,35.69048378925328,139.62343121546306,540,Tue May 29 14:18:11 +0000 2012
471,4b19f962f964a520afe623e3,4bf58dd8d48988d129951735,Train Station,35.691670172683054,139.7708773612976,540,Sun Jun 03 10:59:32 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.713216297243555,139.77618325576722,540,Sun Jun 03 11:15:04 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Jun 03 11:16:52 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Jun 03 20:27:40 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Wed Jun 06 15:16:22 +0000 2012
471,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Wed Jun 06 15:47:38 +0000 2012
471,4be543152457a5936047ab15,4bf58dd8d48988d11b941735,Bar,35.69738174681695,139.7714513540268,540,Wed Jun 06 15:54:47 +0000 2012
471,4b5db202f964a5203e6729e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.70385959703307,139.77214604616165,540,Wed Jun 06 17:28:50 +0000 2012
471,4b70c1ebf964a520552d2de3,4bf58dd8d48988d1e0931735,Coffee Shop,35.66466209011683,139.76004123687744,540,Fri Jun 08 22:52:07 +0000 2012
471,4b5e95e4f964a5203a9329e3,4bf58dd8d48988d130941735,Building,35.664707099665655,139.76034875379332,540,Sat Jun 09 00:56:51 +0000 2012
471,4b600990f964a520e3d329e3,4bf58dd8d48988d129951735,Train Station,35.666692051408944,139.7581327376774,540,Sat Jun 09 03:22:18 +0000 2012
471,4b0f84e5f964a520e56223e3,4bf58dd8d48988d129951735,Train Station,35.62645040122807,139.72343981266022,540,Sat Jun 09 04:27:08 +0000 2012
471,4b6d2d4ff964a5202b6a2ce3,5032792091d4c4b30a586d5c,Concert Hall,35.62257190550189,139.7219392333052,540,Sat Jun 09 04:45:47 +0000 2012
471,4beb7476a9900f475cea1740,4bf58dd8d48988d110941735,Italian Restaurant,35.62469419986472,139.72323510476647,540,Sat Jun 09 05:15:16 +0000 2012
471,4b6d2d4ff964a5202b6a2ce3,5032792091d4c4b30a586d5c,Concert Hall,35.62257190550189,139.7219392333052,540,Sat Jun 09 07:06:22 +0000 2012
471,4b19f87df964a520a4e623e3,4bf58dd8d48988d129951735,Train Station,35.70735750443432,139.77461636066437,540,Sat Jun 09 15:25:51 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sat Jun 09 16:11:24 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.713199010901064,139.77630307893315,540,Sat Jun 09 19:47:50 +0000 2012
471,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71380781227345,139.776602637905,540,Sun Jun 10 08:03:29 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Jun 10 08:10:12 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Jun 10 15:35:44 +0000 2012
471,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852172695124,139.7013260344949,540,Tue Jun 12 09:02:56 +0000 2012
471,4e74ba1ecc3fc1186ea6f262,4bf58dd8d48988d164941735,Plaza,35.66017728851446,139.69922482967377,540,Tue Jun 12 12:25:11 +0000 2012
471,4b4a79ccf964a520bc8826e3,4bf58dd8d48988d129951735,Train Station,35.62081442397418,139.56971168518066,540,Wed Jun 13 08:23:13 +0000 2012
471,4bb70c132f70c9b641408630,4bf58dd8d48988d129951735,Train Station,35.575729760171434,139.65965151786804,540,Wed Jun 13 08:43:03 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Jun 13 11:45:28 +0000 2012
471,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Train Station,35.70582855009322,139.66579914093018,540,Thu Jun 14 10:26:29 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Thu Jun 14 10:34:09 +0000 2012
471,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.729864636451765,139.7109555727517,540,Thu Jun 14 10:42:03 +0000 2012
471,4b653baff964a520ebe92ae3,4bf58dd8d48988d10d951735,Record Shop,35.73169050127588,139.7123622894287,540,Thu Jun 14 10:50:10 +0000 2012
471,4bcc3d4468f976b0963a6283,5032792091d4c4b30a586d5c,Concert Hall,35.70074053646446,139.77187514305115,540,Fri Jun 15 11:01:41 +0000 2012
471,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sun Jun 17 11:26:49 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sun Jun 17 12:43:06 +0000 2012
471,4b5c1f12f964a520c02429e3,4bf58dd8d48988d1e5931735,Music Venue,35.700960763487366,139.77095121315327,540,Tue Jun 26 15:19:21 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Tue Jun 26 18:23:18 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Jun 27 11:58:57 +0000 2012
471,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872227962,139.76608157157898,540,Wed Jun 27 14:37:45 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Sat Jun 30 20:08:53 +0000 2012
471,4ba88a28f964a52028df39e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70918971043617,139.77382179017627,540,Sat Jun 30 20:21:35 +0000 2012
471,4b765c06f964a5206d492ee3,5032792091d4c4b30a586d5c,Concert Hall,35.64223992278366,139.82553005218506,540,Sun Jul 01 06:15:14 +0000 2012
471,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Wed Jul 04 08:27:26 +0000 2012
471,4b19f87df964a520a4e623e3,4bf58dd8d48988d129951735,Train Station,35.70735750443432,139.77461636066437,540,Wed Jul 04 08:51:43 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Jul 04 09:20:41 +0000 2012
471,4e6b46bb18a83989ecd3287c,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.709687905491194,139.77555513381958,540,Wed Jul 04 11:41:16 +0000 2012
471,4ba37df0f964a520ba4138e3,4bf58dd8d48988d11c941735,Bar,35.708713,139.775272,540,Wed Jul 04 12:15:17 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Jul 04 16:52:45 +0000 2012
471,4b7bc160f964a520ee6c2fe3,4bf58dd8d48988d16d941735,Café,35.72931524448575,139.71475082941535,540,Thu Jul 05 02:23:18 +0000 2012
471,4e972dc7e5e8c81815bc525e,4bf58dd8d48988d1f1931735,General Entertainment,35.699518580728515,139.77044820785522,540,Thu Jul 05 05:56:58 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Thu Jul 05 08:09:15 +0000 2012
471,4b5653a9f964a520810b28e3,4bf58dd8d48988d129951735,Train Station,35.63440986098353,139.79161351919174,540,Sun Jul 08 00:30:45 +0000 2012
471,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Jul 08 00:37:12 +0000 2012
471,4b7d14a9f964a52019ae2fe3,4bf58dd8d48988d10d951735,Record Shop,35.656040936251955,139.79231357574463,540,Sun Jul 08 02:51:21 +0000 2012
471,4b5baaa4f964a520bc0e29e3,4bf58dd8d48988d181941735,Museum,35.62608194908785,139.78115558624268,540,Sun Jul 08 03:17:08 +0000 2012
471,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Jul 08 05:53:35 +0000 2012
471,4c7cc938247cb60cd2fa5e5e,4bf58dd8d48988d11e941735,Bar,35.71108550537292,139.77512482829474,540,Wed Jul 11 09:54:10 +0000 2012
471,4b0587b3f964a52070a022e3,4bf58dd8d48988d1e5931735,Music Venue,35.69533416620789,139.70262050628662,540,Fri Jul 13 09:13:01 +0000 2012
471,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852172695124,139.7013260344949,540,Sat Jul 14 11:09:36 +0000 2012
