uid,vid,vcid,vname,lat,lon,offset,utctime
589,4b5ed39cf964a520079a29e3,4bf58dd8d48988d1eb931735,Airport,35.54896343042385,139.7846114074895,540,Tue Apr 03 19:59:06 +0000 2012
589,4e014c11c65b896d116d480c,4bf58dd8d48988d1fe931735,Bus Station,35.57502803394284,139.75878649867224,540,Tue Apr 03 20:01:54 +0000 2012
589,4d69a46cde28224b27ff45be,4bf58dd8d48988d1df941735,Bridge,35.609929431854006,139.82565879821777,540,Tue Apr 03 20:09:41 +0000 2012
589,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362299403,139.8269248008728,540,Tue Apr 03 20:34:39 +0000 2012
589,4d1bcae9f8ca236a2ff7f030,4bf58dd8d48988d15f941735,Other Great Outdoors,35.669933262254226,139.82522696256638,540,Tue Apr 03 20:38:19 +0000 2012
589,4d4f756eedc68eec0391b1a4,4bf58dd8d48988d1df941735,Bridge,35.68540483303283,139.82666462659836,540,Tue Apr 03 20:41:27 +0000 2012
589,4c1b83960137952198e446f3,4bf58dd8d48988d1df941735,Bridge,35.758588820546905,139.7892987728119,540,Tue Apr 03 23:02:48 +0000 2012
589,4b56509ef964a520cf0a28e3,4bf58dd8d48988d129951735,Train Station,35.81416567573125,139.80131775140762,540,Wed Apr 04 22:44:34 +0000 2012
589,4b5638fbf964a520110628e3,4bf58dd8d48988d129951735,Train Station,35.82842622855593,139.80346620082855,540,Wed Apr 04 22:45:48 +0000 2012
589,4c426e76da3dc9285395cab9,4bf58dd8d48988d1df941735,Bridge,35.6958918103916,139.78543639183044,540,Fri Apr 06 13:01:43 +0000 2012
589,4b305a74f964a5201ef924e3,4bf58dd8d48988d1fd931735,Subway,35.669687,139.767254,540,Fri Apr 06 13:17:23 +0000 2012
589,4b669d8af964a52097252be3,4bf58dd8d48988d1fd931735,Subway,35.64693933531064,139.74735975265503,540,Fri Apr 06 14:08:36 +0000 2012
589,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.645731813210055,139.7475689649582,540,Fri Apr 06 14:43:05 +0000 2012
