0,1,2
0.49583800417398227,0.30033480793631995,0.17328341864058716
0.0,0.0003459394030277501,0.0015396414746272288
0.0,0.0007363500456199554,0.00024409904123063372
0.009162254025606678,0.0,0.009162121620070362
0.000700574694165559,0.0009648401299008474,0.0
0.0005356580502345482,0.0002612619470635611,0.0
0.0,3.509219829798275e-05,0.0013206111734322518
0.0,0.00115880109948263,0.0
5.7060466387757996e-05,0.00033452649288462437,0.0010048195107096353
0.0017924349781563145,0.0,0.012827636682351143
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.0007845458987799283,0.0,0.005220607925932852
0.0015301160100230826,0.0038541229993963757,0.0
0.0,0.00046370806233123714,0.0
0.0,0.0009736694649763568,0.003614793284128385
0.00017272053815498437,0.00020464184068269182,0.0027901327271377604
0.0027977635054288724,0.0,0.0
0.0005196581335790619,0.0006018287584968389,0.0005015348170513696
0.0035498514699489115,0.027383251628788192,0.007643874430515683
0.0,0.01750936781937601,0.011891830162637704
0.0,0.002572283102753738,0.0
0.0,0.008395111647060596,0.0006076998786327938
0.0,0.0018152709873875534,0.0012664085718485756
0.0,0.0006757099917722152,0.0
0.0,0.007179944087151852,0.3734295596683513
0.0,0.0004879820588003202,0.0
0.0,0.0,0.11043809171076481
0.0,0.0,0.015003094515896587
0.0,0.003764508857926133,0.009522021089777226
0.0,0.0007363500456199554,0.00024409904123063372
0.0,0.0,0.018035603375848232
0.0,0.0003381086508268596,0.0004714691606488941
0.11212916186092146,0.0,0.011586285940706657
0.00022084245327173065,0.0,0.0004293637410834614
0.04245882573623542,0.0,0.0
0.0,0.003836617391463178,0.0029612111953726283
0.0,0.0017561106748860125,2.7511418986854605e-05
0.0,0.0006328741270708346,0.0
0.0,0.0016015355586733457,0.000826464790632873
0.0,0.0009444103976892391,0.0009718513639207456
0.0,0.00013312599677847207,0.0016866680833061952
0.0003047096637184749,0.0014420517469690267,0.0
3.727672179265569e-05,0.0004210498966394461,0.0
0.0004330815613352941,0.0010533456664708885,0.0
0.0,0.0009867452250107976,0.0
0.0028127666558095577,0.004988271310986009,1.4882686444097337e-05
0.0,0.0010682539116735467,0.0
0.0,0.0003888176506251051,0.0
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.0,0.000377457592657396,5.434462563739625e-05
0.00022084245327173065,0.0,0.0004293637410834614
0.0,3.509219829798275e-05,0.0013206111734322518
2.5989348346511702e-05,0.00013645226005432466,0.0004838026828259954
0.01574262418691036,0.0019323980056037233,0.0
0.0,0.00034194758491347513,0.0006034677214266556
0.0,0.009314035853367424,0.010626545580704787
5.102938651256218e-06,0.0019970822840069333,0.00795036384160445
0.0,0.0006143036686409392,0.001249803276949424
0.0,0.005990437558885634,0.0
0.0,0.0025163314472368887,0.0014681367320783598
0.0,0.0029837404316436565,0.0
0.0,0.0006144209054089535,0.0004925059877597455
0.0,0.0011035051331619277,0.0015552043088216901
0.00013394000851884793,0.0003861482088780175,0.0
0.0,0.09473897835623787,0.002534665125355862
0.0,0.0008397250276822938,0.0
0.0,0.0016348709137000226,0.0006550409809313158
0.0,0.058039077401369085,0.0
0.0,0.0009443927637925913,3.9027100377823204e-05
0.0,0.000432458886373216,0.0004897147994532316
0.0,0.01931765120934062,0.01286674168027386
0.0,0.02202044015403895,0.0
0.0,0.004298495326225739,0.002211871818267318
0.0,0.00577569242337967,0.006160778780561485
0.0,0.0026522141240984494,0.0
0.0,0.003297319618682684,0.00018762675754255522
0.0,0.0009248802854728,0.00530737024079809
0.00013394000851884793,0.0003861482088780175,0.0
0.49583800417398227,0.30033480793631995,0.17328341864058716
0.0,0.0,0.03245956594797222
0.008564722181819556,0.012636104656260637,0.0
0.0,0.0010682539116735467,0.0
0.0,0.0016337842711677095,0.0029449800871087133
0.0,0.00013618936441516538,0.0006464801144684792
0.004470037236826181,0.0,0.00917912496216146
0.00637398061110746,0.003748497870118914,0.0
0.0,0.001277979606633095,0.0026855195834233586
0.0036798641811842813,0.0,0.003748647535484378
0.0,0.012940875401946468,0.02522581663655127
0.0015629034230317277,0.0051295408224188484,0.0
0.0,0.0005080679761794735,0.0
0.0,0.0005080679761794735,0.0
0.0,0.012157732824385065,0.004666833855699928
0.0,0.004272124857702639,0.00227516104787309
0.0,0.0029280422208360964,0.00015444682262549662
0.0,0.0009926139115532106,0.0007293782030208226
0.0,0.006473850872916847,0.3738336027066038
1.3342966069721331e-05,0.00010793660823066611,0.000432356696264694
0.0,3.509219829798275e-05,0.0013206111734322518
0.0,0.0003381086508268596,0.0004714691606488941
0.0,0.0008564245471380452,8.289808855234339e-05
0.0,0.0,0.11005048389226163
0.0,0.0,0.008692649589764482
0.0,0.003764508857926133,0.009522021089777226
0.0,0.0,0.018035603375848232
0.0,0.0010744586964468149,0.0007155682018795279
0.1201541077422002,0.0,0.01656165674335258
0.04355235480365721,0.0,0.0
0.0,0.004471488447012683,0.00273532861349597
0.0,0.001791202873183995,0.0013481225924191068
0.0,0.0006328741270708346,0.0
0.0,0.0028903492907118903,0.00039492662822330013
0.0,0.0009444103976892391,0.0009718513639207456
0.0,0.0004981262048396167,0.0026983775260057503
0.0003047096637184749,0.0014420517469690267,0.0
3.727672179265569e-05,0.0004210498966394461,0.0
0.0004330815613352941,0.0010533456664708885,0.0
0.005917727516452362,0.0013595701322221246,0.013725701274882493
0.0,0.0011035051331619277,0.0015552043088216901
0.0,0.0003888176506251051,0.0
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.0,0.000377457592657396,5.434462563739625e-05
0.00022084245327173065,0.0,0.0004293637410834614
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.01664703123061821,0.00454357060821287,0.0011062051612379812
0.0,0.00034194758491347513,0.0006034677214266556
1.8455984175506935e-05,0.014020423212235665,0.010659890683337551
5.102938651256218e-06,0.0019970822840069333,0.00795036384160445
0.0,0.00046370806233123714,0.0
0.0,0.0015879731336172957,0.00486459656107781
0.0,0.006852142102437837,0.0012344982504511937
0.001923480321444026,0.0032198439843773166,0.0007411313338029308
0.0,0.004033119409777136,0.0
0.0008151470307625496,0.001065251924932547,0.0
0.0,0.0011354971561333513,0.0
0.0006900562626418437,0.11237672402285377,0.009106135424926163
0.0,0.000403809423442471,1.8338937402468934e-05
0.0,0.000403809423442471,1.8338937402468934e-05
0.0,0.07338396465178855,0.011951071870716637
0.0,0.0009443927637925913,3.9027100377823204e-05
0.0,0.02209949850584212,0.012171183351745439
0.0,0.030598603850912627,0.0
0.0,0.006113766313613292,0.0034782803901158934
0.0,0.00577569242337967,0.006160778780561485
0.0,0.0026522141240984494,0.0
0.0,0.004029530376466856,0.0
0.0,0.0009248802854728,0.00530737024079809
0.00013394000851884793,0.0003861482088780175,0.0
0.49583800417398227,0.30033480793631995,0.17328341864058716
0.0,0.0,0.008692649589764482
0.0,0.0008564245471380452,8.289808855234339e-05
0.0,0.003852256799453693,0.001627000061872812
0.0,0.0009600024672076258,0.0
1.3342966069721331e-05,0.00010793660823066611,0.000432356696264694
0.0,0.0010251944183969346,0.001328383044348517
0.0010059255826910289,0.0017882904359706395,0.0006607101599158105
0.0,0.014184623634649346,0.006902843560526476
0.0,0.004754473820995102,0.0
0.0,0.006652690231969899,0.010827554065398249
0.0,0.005748498831278897,0.004002772078518136
0.00016859965993998264,0.00033649725203024314,0.0
0.0,0.0002221540202664353,0.0018703262980404106
0.0,0.007793505219027939,0.37871547522564875
0.0,0.0,0.11005048389226163
0.0,0.000831024499398114,0.019258383438230282
0.0,0.0,0.018035603375848232
0.0,0.0010744586964468149,0.0007155682018795279
0.13398552587143825,0.0,0.01666509556778623
0.0001414310560108965,0.0,0.004281604049234968
0.04260635627385996,0.0,0.0
0.0,0.004471488447012683,0.00273532861349597
0.0,0.002980575564108097,0.0009460990715577013
0.0,0.0010422139829508045,0.0
0.0,0.0028903492907118903,0.00039492662822330013
0.0,0.0009444103976892391,0.0009718513639207456
0.0,0.0004981262048396167,0.0026983775260057503
0.0003047096637184749,0.0014420517469690267,0.0
3.727672179265569e-05,0.0004210498966394461,0.0
0.0004330815613352941,0.0010533456664708885,0.0
0.004508379450140808,0.0037460677015119896,0.016840844097657466
0.0,0.0003888176506251051,0.0
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.0,0.000377457592657396,5.434462563739625e-05
0.0,0.00013618936441516538,0.0006464801144684792
0.00022084245327173065,0.0,0.0004293637410834614
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.021692817238163926,0.002614017226139296,0.010771783425714316
0.0,0.0010682539116735467,0.0
0.0,0.00034194758491347513,0.0006034677214266556
0.0,0.0003381086508268596,0.0004714691606488941
0.0066628086004818015,0.018574164725855345,0.007475071317111046
0.0,0.0032777759135233626,0.0106365035978487
0.0,0.00046370806233123714,0.0
0.0032857589266842347,0.0010940552869417933,0.008948809638648353
0.0,0.006852142102437837,0.0012344982504511937
0.001923480321444026,0.0032198439843773166,0.0007411313338029308
0.0,0.004033119409777136,0.0
0.0,0.000403809423442471,1.8338937402468934e-05
0.0,0.11753292073182417,0.03306011096365223
0.0,0.07939439103564978,0.010384233347444587
0.0,0.001464224160952518,0.0
0.0,0.0005080679761794735,0.0
0.0,0.03313842109332963,0.017141250194000666
0.0,0.035556173212489973,0.0
0.0,0.009041808534449388,0.0036327272127413897
0.0,0.00577569242337967,0.006160778780561485
0.0,0.0026522141240984494,0.0
0.0,0.004029530376466856,0.0
0.0,0.0009248802854728,0.00530737024079809
0.00013394000851884793,0.0003861482088780175,0.0
0.49583800417398227,0.30033480793631995,0.17328341864058716
0.0,0.0,0.0158062848419266
5.562061933475063e-05,0.0,0.0007622407169664447
5.562061933475063e-05,0.0,0.0007622407169664447
5.562061933475063e-05,0.0,0.0007622407169664447
0.000557812423247126,0.0017651328138610664,0.0
0.0015653337316413184,0.0,0.0
0.0,0.001647361954565933,0.0
0.0012557102030379176,0.0,0.0
0.0,0.005387630928055869,0.00980731321617568
0.0,0.0016276538091756945,0.004204905974984163
0.0,0.00035239747794830464,0.001070842804825335
0.0,0.0016193673389575244,0.0033309747930982425
2.508267514687394e-05,0.00034067979565168997,0.0
0.0,0.007416047626370534,0.37866113060001133
0.0,0.000377457592657396,5.434462563739625e-05
0.0,0.0,0.11043809171076481
0.0,0.000831024499398114,0.019258383438230282
0.0,0.0,0.018035603375848232
0.0,0.0010744586964468149,0.0007155682018795279
0.0007215150955307963,0.01026531619680865,0.0
0.12876514512572626,0.0,0.01961594135716346
0.04260635627385996,0.0,0.0
0.0,0.004471488447012683,0.00273532861349597
0.0,0.002980575564108097,0.0009460990715577013
0.0,0.0010422139829508045,0.0
0.0,0.0028903492907118903,0.00039492662822330013
0.0,0.0009444103976892391,0.0009718513639207456
0.0,0.0004981262048396167,0.0026983775260057503
0.0003047096637184749,0.0014420517469690267,0.0
3.727672179265569e-05,0.0004210498966394461,0.0
0.0004330815613352941,0.0010533456664708885,0.0
0.004607387972094385,0.0030101064635660608,0.017028655576633696
0.0,0.0006229034225453613,0.0
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.0,0.000377457592657396,5.434462563739625e-05
0.0,0.00013618936441516538,0.0006464801144684792
0.00022084245327173065,0.0,0.0004293637410834614
1.564471664668645e-05,7.564126204951425e-05,0.0005570813936211353
0.021692817238163926,0.002614017226139296,0.010771783425714316
0.0,0.00034194758491347513,0.0006034677214266556
0.0,0.0003381086508268596,0.0004714691606488941
0.0066628086004818015,0.018574164725855345,0.007475071317111046
0.0,0.004325447405840334,0.010345528489977275
0.0,0.00046370806233123714,0.0
0.0032991018927539554,0.0012019918951724606,0.009381166334913048
0.0,0.007877336520834772,0.0025628812947997106
0.002929405904135055,0.005008134420347955,0.001401841493718741
0.0,0.004033119409777136,0.0
0.0,0.0,0.0016113609700430089
0.0017496985373257788,0.12052382394697651,0.03340431779388018
0.0,0.08508585235250628,0.008632987209897209
0.0,0.001464224160952518,0.0
0.0,0.0005080679761794735,0.0
0.0,0.03979111132529953,0.027968804259398926
